id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
2105438,UCSB,IZC,,PreservedSpecimen,2da32855-3f5d-4ef1-bd52-3beedd4a44d2,UCSB-IZC00041391,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Habropoda depressa,11033,"Fowler, 1899",Habropoda,,depressa,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/9/2021,,,2021,4,9,99,99,4/9/2021,,,,,,,RAN001,,,,,,visiting:Salvia mellifera,,,,Adult,Female,1,"net collected, Ethyl acetate",Pinned,,North America,,,,United States,US,California,Santa Barbara,,Santa Cruz Island,,0,,33.995659,-119.715987,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,2/11/2022 14:23,861323,6,5ad47bd4-069a-4db5-85c0-ae9e01437205,https://library.big-bee.net/portal/collections/individual/index.php?occid=2105438
2105444,UCSB,IZC,,PreservedSpecimen,9042192a-c1f5-4b1e-88ed-e0f1ea508581,UCSB-IZC00042004,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus vosnesenskii,7022,"Radoszkowski, 1862",Bombus,,vosnesenskii,,,,,Species,Jamie Pawelek,2022,,,,,,"Katja Seltmann, Charlie Thrift",,,4/10/2021,,,2021,4,10,100,,4/10/2021,,,,,,,FRA002,,,,,,visiting:Phacelia tanacetifolia,,,,Adult,Worker,1,"net collected, Ethyl acetate",Pinned,,North America,,,,United States,US,California,Santa Barbara,,,,0,,34.059189,-119.923129,WGS84,10,,,,GPS - Garmin,,,,,,,,,,,,2/11/2022 14:23,861330,6,640e55b7-85f4-4b0b-8ac0-326bca46463b,https://library.big-bee.net/portal/collections/individual/index.php?occid=2105444
2157906,LACM,ENT,,PreservedSpecimen,,LACM ENT 601903,,,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,Hesperapis larreae,11454,"Cockerell, 1907",Hesperapis,,larreae,,,,,Species,,,,,,,,R.R. Snelling,,,5/14/1975,,,1975,5,14,134,134,14-May-75,,,,,,,,,,,,,,,,,Adult,Female,1,,Pinned,,,,,,United States,,California,Riverside,,Whitewater Canyon,,0,,33.989022,-116.657318,WGS84,3610,,cms599 (2023-10-06 13:38:29),,georef batch tool 2023-10-06; GeoLocate,,,,,,,,,,,,3/8/2025 20:15,,21,39413d95-b694-406a-88f3-c15fa75e434b,https://library.big-bee.net/portal/collections/individual/index.php?occid=2157689
2157915,LACM,ENT,,PreservedSpecimen,,LACM ENT 601968,,,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,Hesperapis larreae,11454,"Cockerell, 1907",Hesperapis,,larreae,,,,,Species,,,,,,,,R.R. Snelling,,,9/12/1965,,,1965,9,12,255,255,12-IX-1965,,,,,,,,,,,,,Larrea,,,,Adult,Female,1,,Pinned,,,,,,United States,,California,Los Angeles,,"Pearblossom, 23.2 mi NE",,0,,34.770416,-117.674181,WGS84,16288,,cms599 (2023-09-28 16:04:55),,georef batch tool 2023-09-28; GeoLocate,,,945,,,,,3100',,,,3/8/2025 20:23,,21,9530fa33-65ba-424f-91a3-41e08ec3316a,https://library.big-bee.net/portal/collections/individual/index.php?occid=2157700
2157731,LACM,ENT,,PreservedSpecimen,,LACM ENT 247827,,,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,Hesperapis larreae,11454,"Cockerell, 1907",Hesperapis,,larreae,,,,,Species,,,,,,,,R.R. Snelling,,,4/14/1995,,,1995,4,14,104,104,14.iv.95,,,,,,,,,,,,,on flowers of Larrea tridentata; zygophyllaceae,,,,Adult,Male,1,,Pinned,,,,,,United States,,Arizona,Maricopa,,12 mi SE Aguila,,0,,33.81,113.06,,1110,33.81°N 113.06°W,cms599,,georef batch tool 2023-08-18,,Colleen Smith,610,,,,,2000',,,,3/8/2025 20:38,,21,9bb338a2-8f9a-4d4e-902b-b51cdca43167,https://library.big-bee.net/portal/collections/individual/index.php?occid=2157731
2157951,LACM,ENT,,PreservedSpecimen,,LACM ENT 602211,,,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,Hesperapis larreae,11454,"Cockerell, 1907",Hesperapis,,larreae,,,,,Species,,,,,,,,R.R. Snelling,,,5/23/1965,,,1965,5,23,143,143,V-23-65,,,,,,,,,,,,,Larrea,,,,Adult,Female,1,,Pinned,,,,,,United States,,California,San Bernardino,,"Old Woman Mountains, 1 mi S Sunflower Spring",,0,,34.45,-115.2,WGS84,15600,,cms599 (2023-10-06 14:22:03),,georef batch tool 2023-10-06; GeoLocate,,,2469,,,,,8100',,,,3/8/2025 20:42,,21,87b510b6-ae91-481f-88c3-4c6e0e4311d0,https://library.big-bee.net/portal/collections/individual/index.php?occid=2157739
2157970,LACM,ENT,,PreservedSpecimen,,LACM ENT 602319,,,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,Hesperapis larreae,11454,"Cockerell, 1907",Hesperapis,,larreae,,,,,Species,G.I. Stage,,,Hesperapis larreae (Ckll.) Det. G. Stage ?65,,,,R.R. Snelling,,,5/23/1965,,,1965,5,23,143,143,V-23-65,,,,,,,,,,,,,Larrea,,,,Adult,Female,1,,Pinned,,,,,,United States,,California,San Bernardino,,"Old Woman Mountains, 1 mi S Sunflower Spring",,0,,34.45,-115.2,WGS84,15600,,cms599 (2023-10-06 14:22:03),,georef batch tool 2023-10-06; GeoLocate,,,2469,,,,,8100',,,,3/9/2025 19:37,,21,a13edb6a-9ad7-4fc1-9cef-7853996a7e55,https://library.big-bee.net/portal/collections/individual/index.php?occid=2157759
2159232,EMEC,,,PreservedSpecimen,,EMEC1773529,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena prunorum,2955,"Cockerell, 1896",Andrena,,prunorum,,,,,Species,W.E. LaBerge,,,,,,,W.W. Jones,,,5/6/1929,,,1929,5,6,126,126,5/6/2029,,,,,,,,,,,,,,,,,Adult,Female,1,,Pinned,,,,,,United States,,Utah,Salt Lake,Salt Lake City,Salt Lake City,,0,,,,,,,,,,,,,,,,,,,,,3/4/2025 19:37,,21,93f52b0a-78e5-4235-b856-626c7611a064,https://library.big-bee.net/portal/collections/individual/index.php?occid=2159232
2159235,EMEC,,,PreservedSpecimen,,EMEC1773532,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena prunorum,2955,"Cockerell, 1896",Andrena,,prunorum,,,,,Species,W.E. LaBerge,,,,,,,E.G. Linsley,,,3/15/1936,,,1936,3,15,75,75,III 15 36,,,,,,,,,,,,,Salix sp.,,,,Adult,Female,1,,Pinned,,,,,,United States,,California,Los Angeles,Acton,Acton,,0,,34.469994,-118.196742,WGS84,3708,,sadhikari,,georef batch tool 2023-08-22; GeoLocate,,Swopnil Adhikari,,,,,,,,,,3/4/2025 19:43,,21,58ec9b01-8b15-4e4c-bf15-1f7cd8c88d3b,https://library.big-bee.net/portal/collections/individual/index.php?occid=2159235
2159251,EMEC,,,PreservedSpecimen,,EMEC1773557,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena prunorum,2955,"Cockerell, 1896",Andrena,,prunorum,,,,,Species,W.E. LaBerge,,,,,,,R. May,,,,,,,,,,,Mar. 24 1917,,,,,,,,,,,,,,,,,Adult,Female,1,,Pinned,,,,,,United States,,California,Los Angeles,Los Angeles,Los Angeles,,0,,,,,,,,,,,,,,,,,,,,,3/4/2025 19:59,,21,6899f8d0-21e6-49b1-a30f-831173f08071,https://library.big-bee.net/portal/collections/individual/index.php?occid=2159251
2159269,EMEC,,,PreservedSpecimen,,EMEC1773582,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena prunorum,2955,"Cockerell, 1896",Andrena,,prunorum,,,,,Species,,,,,,,,"J. Chemsak, J. Doyen",,,6/10/1974,6/14/1974,,1974,6,10,161,165,VI-10/14/-74,,,,,,,,,,,,,,,,,Adult,Female,1,,Pinned,,,,,,United States,,California,Siskiyou,,McBride Springs,,0,,,,,,,,,,,,1585,,,,,5200',,,,3/4/2025 20:15,,21,a12c705d-53a4-4025-9091-0f95a20a18e6,https://library.big-bee.net/portal/collections/individual/index.php?occid=2159269
2159281,EMEC,,,PreservedSpecimen,,EMEC1773606,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena prunorum,2955,"Cockerell, 1896",Andrena,,prunorum,,,,,Species,,,,,,,,J. Powell,,,7/8/1969,,,1969,7,8,189,189,VII-8-69,,,,,,,,,,,,,,,,,Adult,Female,1,,Pinned,,,,,,United States,,California,Trinity,,Coffee Creek Ranch,,0,,,,,,,,,,,,914,,,,,3000',,,,3/4/2025 20:20,,21,15209b0f-263a-4316-af90-fc81de1b40e2,https://library.big-bee.net/portal/collections/individual/index.php?occid=2159281
2159471,UCSB,IZC,,PreservedSpecimen,d0abc6d7-8ac5-4b0b-8bbb-b20c26552d27,UCSB-IZC00035534,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus vosnesenskii,7022,"Radoszkowski, 1862",Bombus,,vosnesenskii,,,,,Species,Jamie Pawelek,2018,,,,,,Darlene Phath,,,5/18/2017,,,2017,5,18,138,,18-May-17,,,,,,,,,,,,,,,,,Adult,Worker,1,,Pinned,,North America,,,,United States,US,California,Santa Barbara,,"University of California Santa Barbara, Campus Lagoon",,0,,34.408661,-119.847586,WGS84,406,,almalove (2024-05-29 11:32:29),,georef batch tool 2024-05-29,,,,,,,,,,,Fpacheco,3/13/2025 12:23,913829,6,97b69daa-c87a-427d-aee9-3dc41990a641,https://library.big-bee.net/portal/collections/individual/index.php?occid=2159471
2166497,UCSB,IZC,,PreservedSpecimen,48ef68bc-4afa-4479-8820-4d4afb75aa88,UCSB-IZC00034847,,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus farinosus,11149,"Smith, 1853",Halictus,,farinosus,,,,,Species,Jamie Pawelek,2019,,,,,,,,,3/15/2019,,,2019,3,15,74,74,15-May-19,UCSBees survey; SCIR_03,,,,,,,,,,,,,,,0,,Female,,Yellow Pan Trap,,,North America,,,,United States,US,California,Santa Barbara,,Santa Cruz Island,,0,,33.997278,-119.714056,,,,,,,,,,,,,,,,,Fpacheco,7/14/2025 17:23,913828,6,8264876b-fe2a-45e5-9190-cb8b853af0e0,https://library.big-bee.net/portal/collections/individual/index.php?occid=2166497
2182736,LACM,ENT,,PreservedSpecimen,,LACM ENT 602292,,,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,Hesperapis larreae,11454,"Cockerell, 1907",Hesperapis,,larreae,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,9/1/2023 12:46,,21,efa8eeb8-c6ec-4994-913b-65c2aa1ff7cd,https://library.big-bee.net/portal/collections/individual/index.php?occid=2182736
2182738,LACM,ENT,,PreservedSpecimen,,LACM ENT 602232,,,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,Hesperapis larreae,11454,"Cockerell, 1907",Hesperapis,,larreae,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,9/1/2023 12:46,,21,58b94aa7-6b65-4f52-9884-2d91eadcc5d8,https://library.big-bee.net/portal/collections/individual/index.php?occid=2182738
2182744,LACM,ENT,,PreservedSpecimen,,LACM ENT 601925,,,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,Hesperapis larreae,11454,"Cockerell, 1907",Hesperapis,,larreae,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,9/1/2023 12:46,,21,78189cbf-c4d2-4657-bda5-d82641c82a4a,https://library.big-bee.net/portal/collections/individual/index.php?occid=2182744
2182751,LACM,ENT,,PreservedSpecimen,,LACM ENT 247827,,,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,Hesperapis larreae,11454,"Cockerell, 1907",Hesperapis,,larreae,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,9/1/2023 12:46,,21,1fc04d63-d91a-4e0a-bf80-c622fe2b4383,https://library.big-bee.net/portal/collections/individual/index.php?occid=2182751
3609880,UCSB,IZC,,PreservedSpecimen,2871112e-ec35-46c0-99ff-2899af668b5c,UCSB-IZC00055264,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina strenua,7922,"Smith, 1879",Ceratina,,strenua,,,,,Species,MD Ulyshen 2021,,,,,,,,,,,,,,,,,,8-May,47; Edgewood,,,,,,,,,,,,,,,,Adult,,1,,Pinned,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,almalove,8/28/2024 18:29,4986683,6,c0280a5e-6439-456f-a2e8-757c70b7776c,https://library.big-bee.net/portal/collections/individual/index.php?occid=3609880
3609881,UCSB,IZC,,PreservedSpecimen,6d79846d-fbbf-4b33-89df-ce4671e18468,UCSB-IZC00055265,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile mendica,16244,"Cresson, 1878",Megachile,,mendica,,,,,Species,,,,,,,,J. Peterman,,,7/17/2022,,,2022,7,17,198,,17-Jul-22,10,,,,,,,,,,,,A. tuberosa x purpurascens HF3.2,,,,Adult,,1,Sweep Net,Pinned,,North America,,,,United States,US,Georgia,Oconee,Watkinsville,"Watkinsville, 1221 Hog Mountain Rd",,0,,33.88698953,-83.4205012,,,"33.8869895257040, -83.4205012",,,,,,,,,,,,,,almalove,3/13/2025 12:29,4986684,6,24d01426-b4cd-4463-80de-9e0b4acfdb23,https://library.big-bee.net/portal/collections/individual/index.php?occid=3609881
3609901,UCSB,IZC,,PreservedSpecimen,76f99d7c-9ebd-4e37-b015-e58d0154400a,UCSB-IZC00055286,,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum hitchensi,13549,"Gibbs, 2012",Lasioglossum,,hitchensi,,,,,Species,MD Ulyshen,2021,,,,,,A. Janvier,,,6/19/2019,,,2019,6,19,170,,19-21 June 2019,22,,,,,,,,,,,,,,,,Adult,,1,Pan trap,Pinned,,North America,,,,United States,US,Georgia,Clarke,Athens,"Athens, 161 Jarnigan Dr",,0,,33.923709,-83.352034,,,"33.923709, -83.352034",,,,,,,,,,,,,,almalove,3/13/2025 12:29,4986704,6,b96e31ef-5710-4e1a-8276-2d6bc68a5012,https://library.big-bee.net/portal/collections/individual/index.php?occid=3609901
3609904,UCSB,IZC,,PreservedSpecimen,3858a29f-e862-45ed-9318-9735eeb68c45,UCSB-IZC00055289,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Calliopsis andreniformis,1994,"Smith, 1853",Calliopsis,,andreniformis,,,,,Species,MD Ulyshen,2021,,,,,,,,,,,,,,,,,27-May,18; Hancock,,,,,,,,,,,,,,,,Adult,,1,,Pinned,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,almalove,8/28/2024 18:31,4986707,6,9f2815e9-ad8e-4f95-8d42-a0154c0fbcfd,https://library.big-bee.net/portal/collections/individual/index.php?occid=3609904
3609918,UCSB,IZC,,PreservedSpecimen,b3a1dbd5-03d8-4c68-b323-2c1bd371b528,UCSB-IZC00055304,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile mendica,16244,"Cresson, 1878",Megachile,,mendica,,,,,Species,,,,,,,,J. Peterman,,,7/4/2022,,,2022,7,4,185,,4-Jul-22,10,,,,,,,,,,,,A. tuberosa x purpurascens HF3.4,,,,Adult,,1,Sweep Net,Pinned,,North America,,,,United States,US,Georgia,Oconee,Watkinsville,"Watkinsville, 1221 Hog Mountain Rd",,0,,33.88698953,-83.4205012,,,"33.8869895257040, -83.4205012",,,,,,,,,,,,,,almalove,3/13/2025 12:29,4986722,6,ee9e79e4-7f18-4718-9318-5550de3fb16f,https://library.big-bee.net/portal/collections/individual/index.php?occid=3609918
3609927,UCSB,IZC,,PreservedSpecimen,5e66bc20-b55a-4e47-a556-787a6008d0fb,UCSB-IZC00055314,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile mendica,16244,"Cresson, 1878",Megachile,,mendica,,,,,Species,,,,,,,,J. Peterman,,,7/4/2022,,,2022,7,4,185,,4-Jul-22,10,,,,,,,,,,,,A. tuberosa x hirtella HF3.1,,,,Adult,,1,Sweep Net,Pinned,,North America,,,,United States,US,Georgia,Oconee,Watkinsville,"Watkinsville, 1221 Hog Mountain Rd",,0,,33.88698953,-83.4205012,,,"33.8869895257040, -83.4205012",,,,,,,,,,,,,,almalove,3/13/2025 12:29,4986731,6,9dfcc19f-e29b-4ea4-af4c-58e101c892fa,https://library.big-bee.net/portal/collections/individual/index.php?occid=3609927
3609963,UCSB,IZC,,PreservedSpecimen,a43551dc-db8c-4e5c-b53f-4fe58fb9cafb,UCSB-IZC00055354,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Calliopsis andreniformis,1994,"Smith, 1853",Calliopsis,,andreniformis,,,,,Species,MD Ulyshen,2021,,,,,,,,,,,,,,,,,,18; Sandwood 1,,,,,,,,,,,,,,,,Adult,,1,,Pinned,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,almalove,8/28/2024 18:40,4986772,6,e46e6d22-7d1c-4a37-bcb6-d07721131d2a,https://library.big-bee.net/portal/collections/individual/index.php?occid=3609963
3609967,UCSB,IZC,,PreservedSpecimen,e3f66617-f85e-47e7-9e82-65350a6b6f02,UCSB-IZC00055358,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Calliopsis andreniformis,1994,"Smith, 1853",Calliopsis,,andreniformis,,,,,Species,MD Ulyshen,2021,,,,,,,,,,,,,,,,,,18; Best 1,,,,,,,,,,,,,,,,Adult,,1,,Pinned,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,almalove,8/28/2024 18:45,4986776,6,0b00a38a-7f21-4ab6-8a98-84983a26b247,https://library.big-bee.net/portal/collections/individual/index.php?occid=3609967
3610046,UCSB,IZC,,PreservedSpecimen,217acba1-be71-4674-b5e6-21a8791b22c4,UCSB-IZC00055752,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Calliopsis andreniformis,1994,"Smith, 1853",Calliopsis,,andreniformis,,,,,Species,MD Ulyshen,2021,,,,,,,,,,,,,,,,,27-May,18; Oak Meadow,,,,,,,,,,,,,,,,Adult,,1,,Pinned,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,almalove,8/30/2024 16:35,4986859,6,0806ec6e-fb6d-4d74-8522-c914bc8f3467,https://library.big-bee.net/portal/collections/individual/index.php?occid=3610046
3610201,UCSB,IZC,,PreservedSpecimen,43cd6f33-731a-4c6a-94c5-83ed145ccedd,UCSB-IZC00058691,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina strenua,7922,"Smith, 1879",Ceratina,,strenua,,,,,Species,MD Ulyshen,2021,,,,,,,,,,,,,,,,,,47; Echo brook 1,,,,,,,,,,,,,,,,Adult,,1,,Pinned,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,almalove,9/3/2024 16:45,4987063,6,29a86e15-10c1-4818-8d62-3debfe53f5a1,https://library.big-bee.net/portal/collections/individual/index.php?occid=3610201
3610215,UCSB,IZC,,PreservedSpecimen,8ef8ce9f-ceb8-4da7-8d0f-a51b54be6e39,UCSB-IZC00058706,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile mendica,16244,"Cresson, 1878",Megachile,,mendica,,,,,Species,,,,,,,,J. Peterman,,,7/15/2022,,,2022,7,15,196,,15-Jul-22,10,,,,,,,,,,,,A. tuberosa HF2.2,,,,Adult,,1,Sweep net,Pinned,,North America,,,,United States,US,Georgia,Oconee,Watkinsville,"Watkinsville, UGA Horticulture Research Farm",,0,,33.88698953,-83.4205012,,,"33.8869895257040, -83.4205012",,,,,,,,,,,,,,almalove,3/13/2025 12:29,4987077,6,47d1e766-5d87-40d0-a5b4-d004ed24965d,https://library.big-bee.net/portal/collections/individual/index.php?occid=3610215
3610218,UCSB,IZC,,PreservedSpecimen,541026a7-9d89-4463-927b-5a8efbcd031d,UCSB-IZC00058709,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina strenua,7922,"Smith, 1879",Ceratina,,strenua,,,,,Species,MD Ulyshen,2021,,,,,,,,,,,,,,,,,,47; Spring Lake 1,,,,,,,,,,,,,,,,Adult,,1,,Pinned,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,almalove,9/3/2024 17:20,4987080,6,09b169a5-002e-44a0-8388-9b52d6056a76,https://library.big-bee.net/portal/collections/individual/index.php?occid=3610218
3610226,UCSB,IZC,,PreservedSpecimen,f47e80c6-8513-4571-af78-23e46cdd7f30,UCSB-IZC00058718,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina strenua,7922,"Smith, 1879",Ceratina,,strenua,,,,,Species,Ulyshen,2021,,,,,,A. Janvier,,,4/28/2020,,,2020,4,28,119,,28-29 April 2020,,,,,,,,,,,,,,,,,Adult,,1,Pan trap,Pinned,,North America,,,,United States,US,Georgia,Clarke,Athens,"Athens, 144 Hiawassee Ave",,0,,33.964407,-83.396884,,,"33.964407, -83.396884",,,,,,,,,,,,,,almalove,3/13/2025 12:29,4987088,6,77ecfed2-cd3d-4a7a-937c-f3218055c696,https://library.big-bee.net/portal/collections/individual/index.php?occid=3610226
3610230,UCSB,IZC,,PreservedSpecimen,5d9e693d-114a-41b7-9f14-93813106948d,UCSB-IZC00058722,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina strenua,7922,"Smith, 1879",Ceratina,,strenua,,,,,Species,MD Ulyshen,2021,,,,,,,,,,,,,,,,,19-Jun,47; Hancock,,,,,,,,,,,,,,,,Adult,,1,,Pinned,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,almalove,9/3/2024 17:40,4987092,6,7a0e420b-707f-4dc5-8c95-86cba151689b,https://library.big-bee.net/portal/collections/individual/index.php?occid=3610230
3610244,UCSB,IZC,,PreservedSpecimen,86e9426b-44e0-4898-a01f-71ff59011642,UCSB-IZC00058737,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile mendica,16244,"Cresson, 1878",Megachile,,mendica,,,,,Species,,,,,,,,J. Peterman,,,7/8/2022,,,2022,7,8,189,,8-Jul-22,10,,,,,,,,,,,,A. tuberosa x purpurascens HF3.2,,,,Adult,,1,Sweep Net,Pinned,,North America,,,,United States,US,Georgia,Oconee,Watkinsville,"Watkinsville, UGA Horticulture Research Farm",,0,,33.88698953,-83.4205012,,,"33.8869895257040, -83.4205012",,,,,,,,,,,,,,almalove,3/13/2025 12:29,4987106,6,dd8740bf-0095-419a-87a3-3c5466a35d30,https://library.big-bee.net/portal/collections/individual/index.php?occid=3610244
3610247,UCSB,IZC,,PreservedSpecimen,91cc052d-89be-4870-a30f-0fbb3990371b,UCSB-IZC00058740,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile mendica,16244,"Cresson, 1878",Megachile,,mendica,,,,,Species,,,,,,,,J. Peterman,,,7/4/2022,,,2022,7,4,185,,4-Jul-22,10,,,,,,,,,,,,A. tuberosa x speciosa HF3,,,,Adult,,1,Sweep Net,Pinned,,North America,,,,United States,US,Georgia,Oconee,Watkinsville,"Watkinsville, UGA Horticulture Research Farm",,0,,33.88698953,-83.4205012,,,"33.8869895257040, -83.4205012",,,,,,,,,,,,,,almalove,3/13/2025 12:29,4987109,6,8f45f878-33fc-4a91-aac6-8f171584272e,https://library.big-bee.net/portal/collections/individual/index.php?occid=3610247
3610249,UCSB,IZC,,PreservedSpecimen,f4004379-e2e5-4447-8038-751a381452d1,UCSB-IZC00058743,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Calliopsis andreniformis,1994,"Smith, 1853",Calliopsis,,andreniformis,,,,,Species,MD Ulyshen,2021,,,,,,,,,,,,,,,,,,18; Greenwood 4,,,,,,,,,,,,,,,,Adult,,1,,Pinned,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,almalove,9/3/2024 18:03,4987111,6,5ca82eda-6a12-4caa-a408-a484db1a4261,https://library.big-bee.net/portal/collections/individual/index.php?occid=3610249
3610266,UCSB,IZC,,PreservedSpecimen,c28a2852-5764-4076-b81d-88812b0b73ca,UCSB-IZC00058762,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Calliopsis andreniformis,1994,"Smith, 1853",Calliopsis,,andreniformis,,,,,Species,MD Ulyshen,2021,,,,,,,,,,,,,,,,,27-May,18; Spring lake,,,,,,,,,,,,,,,,Adult,,1,,Pinned,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,almalove,9/5/2024 14:59,4987128,6,a43ba4ae-13e8-4e9a-b3d7-53297798ca7a,https://library.big-bee.net/portal/collections/individual/index.php?occid=3610266
3610268,UCSB,IZC,,PreservedSpecimen,dd974373-9675-46d7-8857-9d5e591555b1,UCSB-IZC00058764,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina strenua,7922,"Smith, 1879",Ceratina,,strenua,,,,,Species,MD Ulyshen,2021,,,,,,,,,,,,,,,,,,47; Goldenrod 4,,,,,,,,,,,,,,,,Adult,,1,,Pinned,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,almalove,9/5/2024 15:00,4987130,6,a14252a1-1e31-4e59-8fdb-1124e519cf08,https://library.big-bee.net/portal/collections/individual/index.php?occid=3610268
3610280,UCSB,IZC,,PreservedSpecimen,06056bd6-a496-4209-a097-18871da0054c,UCSB-IZC00058777,,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum hitchensi,13549,"Gibbs, 2012",Lasioglossum,,hitchensi,,,,,Species,MD Ulyshen,2021,,,,,,A. Janvier,,,6/19/2019,,,2019,6,19,170,,19-21 June 2019,22,,,,,,,,,,,,,,,,Adult,,1,Pan trap,Pinned,,North America,,,,United States,US,Georgia,Clarke,Athens,"Athens, 180 Heidi Pl",,0,,33.897156,-83.341116,,,"33.897156, -83.341116",,,,,,,,,,,,,,almalove,3/13/2025 12:29,4987142,6,ee28f709-18db-42af-bd2e-b0f605565b82,https://library.big-bee.net/portal/collections/individual/index.php?occid=3610280
